date,sector,close
2026-04-01,NIFTY ALPHA LOW-VOLATILITY 30,24162.25
2026-04-01,NIFTY500 FLEXICAP QUALITY 30,9113.15
2026-04-01,NIFTY50 EQUAL WEIGHT,30005.45
2026-04-01,NIFTY500 EQUAL WEIGHT,12601.45
2026-04-01,NIFTY 50 FUTURES INDEX,5682.65
2026-04-01,NIFTY 50 ARBITRAGE,2655.73
2026-04-01,NIFTY 50 FUTURES TR INDEX,24256.76
2026-04-01,NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP,32929.42
2026-04-01,NIFTY INDIA CORPORATE GROUP INDEX - ADITYA BIRLA GROUP,8228.26
2026-04-01,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP,13708.35
2026-04-01,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,13528.45
2026-04-01,NIFTY PRIVATE BANK,24569.8
2026-04-01,NIFTY SMALLCAP 50,7666.95
2026-04-01,NIFTY MIDCAP 150,19869.1
2026-04-01,NIFTY MIDCAP SELECT,12460.05
2026-04-01,NIFTY LARGEMIDCAP 250,14865.4
2026-04-01,NIFTY SME EMERGE,11665.15
2026-04-01,NIFTY OIL & GAS,10929.05
2026-04-01,NIFTY FINANCIAL SERVICES 25/50,26187.5
2026-04-01,NIFTY HEALTHCARE INDEX,14055.75
2026-04-01,NIFTY500 MULTICAP 50:25:25,14506.95
2026-04-01,NIFTY MICROCAP 250,19766.25
2026-04-01,NIFTY TOTAL MARKET,11746.3
2026-04-01,NIFTY INDIA DIGITAL,7431.35
2026-04-01,NIFTY MOBILITY,19841.05
2026-04-01,NIFTY INDIA DEFENCE,7597.9
2026-04-01,NIFTY FINANCIAL SERVICES EX-BANK,27697.2
2026-04-01,NIFTY HOUSING,10674.75
2026-04-01,NIFTY TRANSPORTATION & LOGISTICS,22061.45
2026-04-01,NIFTY MIDSMALL FINANCIAL SERVICES,18665.0
2026-04-01,NIFTY MIDSMALL HEALTHCARE,42025.45
2026-04-01,NIFTY MIDSMALL IT & TELECOM,8009.1
2026-04-01,NIFTY MIDSMALL INDIA CONSUMPTION,16089.7
2026-04-01,NIFTY REITS & INVITS,1309.71
2026-04-01,NIFTY CORE HOUSING,13203.6
2026-04-01,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,12927.9
2026-04-01,NIFTY RURAL,14122.75
2026-04-01,NIFTY CAPITAL MARKETS,4448.4
2026-04-01,NIFTY INDIA NEW AGE CONSUMPTION,9966.45
2026-04-01,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),34188.9
2026-04-01,NIFTY INDIA RAILWAYS PSU,2866.5
2026-04-01,NIFTY CONSUMER DURABLES,33658.45
2026-04-01,NIFTY NON-CYCLICAL CONSUMER,13639.55
2026-04-01,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,14605.35
2026-04-01,NIFTY EV & NEW AGE AUTOMOTIVE,2705.9
2026-04-01,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,15965.0
2026-04-01,NIFTY INDIA TOURISM,6796.6
2026-04-01,NIFTY MIDSMALLCAP 400,17975.45
2026-04-01,NIFTY IPO,1823.6
2026-04-01,NIFTY INDIA INTERNET,1108.65
2026-04-01,NIFTY CHEMICALS,25786.45
2026-04-01,NIFTY CONGLOMERATE 50,13089.65
2026-04-01,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,10447.15
2026-04-01,NIFTY INDIA FPI 150,1425.45
2026-04-01,NIFTY WAVES,1681.25
2026-04-01,NIFTY SMALLCAP 500,16541.74
2026-04-01,NIFTY CEMENT,14052.41
2026-04-01,NIFTY REITS & REALTY,1645.95
2026-04-01,NIFTY500 HEALTHCARE,17790.3
2026-04-01,NIFTY MIDSMALLCAP400 50:50,17364.03
2026-04-01,NIFTY TOTAL MARKET MOMENTUM QUALITY 50,38979.75
2026-04-01,NIFTY100 LOW VOLATILITY 30,18476.85
2026-04-01,NIFTY QUALITY LOW-VOLATILITY 30,15251.6
2026-04-01,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,20534.25
2026-04-01,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,18775.75
2026-04-01,NIFTY200 QUALITY 30,18639.25
2026-04-01,NIFTY MIDCAP150 QUALITY 50,21248.55
2026-04-01,NIFTY 8-13 YR G-SEC,2941.76
2026-04-01,NIFTY 4-8 YR G-SEC INDEX,3208.86
2026-04-01,NIFTY 11-15 YR G-SEC INDEX,3192.06
2026-04-01,NIFTY 15 YR AND ABOVE G-SEC INDEX,3357.72
2026-04-01,NIFTY COMPOSITE G-SEC INDEX,3010.23
2026-04-01,NIFTY 10 YR BENCHMARK G-SEC,2582.46
2026-04-01,NIFTY 10 YR BENCHMARK G-SEC (CLEAN PRICE),866.51
2026-04-01,NIFTY BHARAT BOND INDEX - APRIL 2030,1564.79
2026-04-01,NIFTY BHARAT BOND INDEX - APRIL 2031,1420.0
2026-04-01,NIFTY BHARAT BOND INDEX - APRIL 2032,1288.83
2026-04-01,NIFTY BHARAT BOND INDEX - APRIL 2033,1249.79
2026-04-01,NIFTY 1D RATE INDEX,2542.76
2026-04-01,NIFTY50 USD,8285.21
2026-06-01,NIFTY NEXT 50,69921.85
2026-06-01,NIFTY 100,24393.05
2026-06-01,NIFTY 200,13528.35
2026-06-01,NIFTY MIDCAP 50,17279.2
2026-06-01,NIFTY MIDCAP 100,60827.95
2026-06-01,NIFTY SMALLCAP 100,17979.8
2026-06-01,NIFTY50 DIVIDEND POINTS,42.9
2026-06-01,NIFTY AUTO,25891.9
2026-06-01,NIFTY BANK,53643.1
2026-06-01,NIFTY ENERGY,40253.65
2026-06-01,NIFTY FINANCIAL SERVICES,25008.45
2026-06-01,NIFTY FMCG,48247.7
2026-06-01,NIFTY IT,29854.25
2026-06-01,NIFTY MEDIA,1427.55
2026-06-01,NIFTY METAL,13506.55
2026-06-01,NIFTY MNC,31742.2
2026-06-01,NIFTY PHARMA,24214.25
2026-06-01,NIFTY PSU BANK,8005.5
2026-06-01,NIFTY REALTY,768.2
2026-06-01,NIFTY INDIA CONSUMPTION,11084.0
2026-06-01,NIFTY COMMODITIES,10242.1
2026-06-01,NIFTY DIVIDEND OPPORTUNITIES 50,5853.45
2026-06-01,NIFTY INFRASTRUCTURE,9237.15
2026-06-01,NIFTY PSE,10151.45
2026-06-01,NIFTY SERVICES SECTOR,29519.0
2026-06-01,NIFTY50 SHARIAH,4312.95
2026-06-01,NIFTY500 SHARIAH,6871.2
2026-06-01,NIFTY LOW VOLATILITY 50,23822.55
2026-06-01,NIFTY ALPHA 50,51725.25
2026-06-01,NIFTY HIGH BETA 50,4195.3
2026-06-01,NIFTY100 EQUAL WEIGHT,33638.9
2026-06-01,NIFTY100 LIQUID 15,7029.1
2026-06-01,NIFTY CPSE,6970.0
2026-06-01,NIFTY50 VALUE 20,11947.4
2026-06-01,NIFTY MIDCAP LIQUID 15,16395.65
2026-06-01,NIFTY SHARIAH 25,7779.25
2026-06-01,NIFTY GROWTH SECTORS 15,10717.15
2026-06-01,NIFTY50 TR 1X INVERSE,184.0
2026-06-01,NIFTY50 TR 2X LEVERAGE,17132.8
2026-06-01,NIFTY50 PR 1X INVERSE,225.35
2026-06-01,NIFTY50 PR 2X LEVERAGE,11381.8
2026-06-01,NIFTY100 QUALITY 30,5494.9
2026-06-01,NIFTY 50 FUTURES INDEX,5806.78
2026-06-01,NIFTY 50 ARBITRAGE,2680.05
2026-06-01,NIFTY 50 FUTURES TR INDEX,25032.74
2026-06-01,NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP,33308.48
2026-06-01,NIFTY INDIA CORPORATE GROUP INDEX - ADITYA BIRLA GROUP,9799.21
2026-06-01,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP,14190.34
2026-06-01,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,14146.15
2026-06-01,NIFTY PRIVATE BANK,26068.0
2026-06-01,NIFTY SMALLCAP 50,8882.0
2026-06-01,NIFTY MIDCAP 150,22265.2
2026-06-01,NIFTY MIDCAP SELECT,14264.85
2026-06-01,NIFTY LARGEMIDCAP 250,16121.2
2026-06-01,NIFTY SME EMERGE,13536.8
2026-06-01,NIFTY OIL & GAS,11159.1
2026-06-01,NIFTY FINANCIAL SERVICES 25/50,27277.35
2026-06-01,NIFTY HEALTHCARE INDEX,15267.2
2026-06-01,NIFTY500 MULTICAP 50:25:25,15818.9
2026-06-01,NIFTY MICROCAP 250,23380.4
2026-06-01,NIFTY TOTAL MARKET,12638.05
2026-06-01,NIFTY INDIA DIGITAL,7915.9
2026-06-01,NIFTY MOBILITY,21270.3
2026-06-01,NIFTY INDIA DEFENCE,8924.5
2026-06-01,NIFTY FINANCIAL SERVICES EX-BANK,30515.65
2026-06-01,NIFTY HOUSING,11837.6
2026-06-01,NIFTY TRANSPORTATION & LOGISTICS,23522.8
2026-06-01,NIFTY MIDSMALL FINANCIAL SERVICES,21588.05
2026-06-01,NIFTY MIDSMALL HEALTHCARE,47557.9
2026-06-01,NIFTY MIDSMALL IT & TELECOM,9595.35
2026-06-01,NIFTY MIDSMALL INDIA CONSUMPTION,17323.0
2026-06-01,NIFTY REITS & INVITS,1350.36
2026-06-01,NIFTY CORE HOUSING,14826.7
2026-06-01,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,14225.45
2026-06-01,NIFTY RURAL,14839.25
2026-06-01,NIFTY CAPITAL MARKETS,5366.95
2026-06-01,NIFTY INDIA NEW AGE CONSUMPTION,10790.1
2026-06-01,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),38520.35
2026-06-01,NIFTY INDIA RAILWAYS PSU,2935.3
2026-06-01,NIFTY CONSUMER DURABLES,34500.2
2026-06-01,NIFTY NON-CYCLICAL CONSUMER,14367.1
2026-06-01,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,16034.8
2026-06-01,NIFTY EV & NEW AGE AUTOMOTIVE,3024.85
2026-06-01,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,17631.3
2026-06-01,NIFTY INDIA TOURISM,7206.05
2026-06-01,NIFTY MIDSMALLCAP 400,20276.15
2026-06-01,NIFTY IPO,2101.3
2026-06-01,NIFTY INDIA INTERNET,1200.4
2026-06-01,NIFTY CHEMICALS,28933.35
2026-06-01,NIFTY CONGLOMERATE 50,14535.05
2026-06-01,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,11969.5
2026-06-01,NIFTY INDIA FPI 150,1515.6
2026-06-01,NIFTY WAVES,1906.7
2026-06-01,NIFTY SMALLCAP 500,19095.15
2026-06-01,NIFTY CEMENT,14819.55
2026-06-01,NIFTY REITS & REALTY,1772.8
2026-06-01,NIFTY500 HEALTHCARE,19746.7
2026-06-01,NIFTY MIDSMALLCAP400 50:50,19656.3
2026-06-01,NIFTY TOTAL MARKET MOMENTUM QUALITY 50,43791.05
2026-06-01,NIFTY100 LOW VOLATILITY 30,19332.6
2026-06-01,NIFTY QUALITY LOW-VOLATILITY 30,15934.2
2026-06-01,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,21969.3
2026-06-01,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,19687.5
2026-06-01,NIFTY200 QUALITY 30,19973.4
2026-06-01,NIFTY MIDCAP150 QUALITY 50,23590.3
2026-06-01,NIFTY200 MOMENTUM 30,29995.3
2026-06-01,NIFTY INDIA MANUFACTURING,15715.55
2026-06-01,NIFTY100 ESG SECTOR LEADERS,3920.2
2026-06-01,NIFTY200 ALPHA 30,25518.75
2026-06-01,NIFTY MIDCAP150 MOMENTUM 50,62298.9
2026-06-01,NIFTY SMALLCAP250 QUALITY 50,24424.0
2026-06-01,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,44643.2
2026-06-01,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,49944.3
2026-06-01,NIFTY500 MOMENTUM 50,52223.6
2026-06-01,NIFTY200 VALUE 30,15351.6
2026-06-01,NIFTY TOP 10 EQUAL WEIGHT,8432.85
2026-06-01,NIFTY500 MULTICAP MOMENTUM QUALITY 50,41789.0
2026-06-01,NIFTY TOP 15 EQUAL WEIGHT,9398.8
2026-06-01,NIFTY TOP 20 EQUAL WEIGHT,8355.9
2026-06-01,NIFTY500 QUALITY 50,19549.25
2026-06-01,NIFTY500 LOW VOLATILITY 50,21688.85
2026-06-01,NIFTY100 ESG,4784.3
2026-06-01,NIFTY100 ENHANCED ESG,4816.7
2026-06-01,NIFTY500 VALUE 50,16504.35
2026-06-01,NIFTY100 ALPHA 30,17756.3
2026-06-01,NIFTY500 MULTIFACTOR MQVLV 50,30361.5
2026-06-01,NIFTY ALPHA LOW-VOLATILITY 30,25354.75
2026-06-01,NIFTY500 FLEXICAP QUALITY 30,9638.95
2026-06-01,NIFTY50 EQUAL WEIGHT,32136.25
2026-06-01,NIFTY500 EQUAL WEIGHT,14186.2
2026-06-01,NIFTY 8-13 YR G-SEC,2978.32
2026-06-01,NIFTY 4-8 YR G-SEC INDEX,3253.0
2026-06-01,NIFTY 11-15 YR G-SEC INDEX,3257.21
2026-06-01,NIFTY 15 YR AND ABOVE G-SEC INDEX,3443.13
2026-06-01,NIFTY COMPOSITE G-SEC INDEX,3057.52
2026-06-01,NIFTY 10 YR BENCHMARK G-SEC,2606.78
2026-06-01,NIFTY 10 YR BENCHMARK G-SEC (CLEAN PRICE),864.67
2026-06-01,NIFTY BHARAT BOND INDEX - APRIL 2030,1571.89
2026-06-01,NIFTY BHARAT BOND INDEX - APRIL 2031,1426.17
2026-06-01,NIFTY BHARAT BOND INDEX - APRIL 2032,1292.7
2026-06-01,NIFTY BHARAT BOND INDEX - APRIL 2033,1253.63
2026-06-01,NIFTY 1D RATE INDEX,2564.33
2026-06-01,NIFTY50 USD,8528.6
2025-07-01,NIFTY NEXT 50,68930.2
2025-07-01,NIFTY 100,26156.1
2025-07-01,NIFTY 200,14260.5
2025-07-01,NIFTY MIDCAP 50,16851.55
2025-07-01,NIFTY MIDCAP 100,59750.05
2025-07-01,NIFTY SMALLCAP 100,19055.7
2025-07-01,NIFTY50 DIVIDEND POINTS,122.03
2025-07-01,NIFTY AUTO,23824.0
2025-07-01,NIFTY BANK,57459.45
2025-07-01,NIFTY ENERGY,36480.1
2025-07-01,NIFTY FINANCIAL SERVICES,27124.2
2025-07-01,NIFTY FMCG,54502.95
2025-07-01,NIFTY IT,38833.15
2025-07-01,NIFTY MEDIA,1731.4
2025-07-01,NIFTY METAL,9564.55
2025-07-01,NIFTY MNC,28777.4
2025-07-01,NIFTY PHARMA,22041.25
2025-07-01,NIFTY PSU BANK,7253.6
2025-07-01,NIFTY REALTY,984.2
2025-07-01,NIFTY INDIA CONSUMPTION,11830.95
2025-07-01,NIFTY COMMODITIES,8966.4
2025-07-01,NIFTY DIVIDEND OPPORTUNITIES 50,6111.1
2025-07-01,NIFTY INFRASTRUCTURE,9451.25
2025-07-01,NIFTY PSE,10086.7
2025-07-01,NIFTY SERVICES SECTOR,33695.8
2025-07-01,NIFTY50 SHARIAH,4812.65
2025-07-01,NIFTY500 SHARIAH,7201.6
2025-07-01,NIFTY LOW VOLATILITY 50,25361.85
2025-07-01,NIFTY ALPHA 50,53604.85
2025-07-01,NIFTY HIGH BETA 50,3872.5
2025-07-01,NIFTY100 EQUAL WEIGHT,33277.6
2025-07-01,NIFTY100 LIQUID 15,7202.8
2025-07-01,NIFTY CPSE,6641.35
2025-07-01,NIFTY50 VALUE 20,12920.55
2025-07-01,NIFTY MIDCAP LIQUID 15,15776.1
2025-07-01,NIFTY SHARIAH 25,8308.3
2025-07-01,NIFTY GROWTH SECTORS 15,11533.05
2025-07-01,NIFTY50 TR 1X INVERSE,164.35
2025-07-01,NIFTY50 TR 2X LEVERAGE,21437.75
2025-07-01,NIFTY50 PR 1X INVERSE,199.8
2025-07-01,NIFTY50 PR 2X LEVERAGE,14472.7
2025-07-01,NIFTY100 QUALITY 30,5654.4
2025-07-01,NIFTY500 MOMENTUM 50,55102.05
2025-07-01,NIFTY200 VALUE 30,13314.4
2025-07-01,NIFTY TOP 10 EQUAL WEIGHT,9932.5
2025-07-01,NIFTY500 MULTICAP MOMENTUM QUALITY 50,43749.3
2025-07-01,NIFTY TOP 15 EQUAL WEIGHT,10412.05
2025-07-01,NIFTY TOP 20 EQUAL WEIGHT,9278.6
2025-07-01,NIFTY500 QUALITY 50,20047.7
2025-07-01,NIFTY500 LOW VOLATILITY 50,22000.75
2025-07-01,NIFTY100 ESG,5004.0
2025-07-01,NIFTY100 ENHANCED ESG,5042.1
2025-07-01,NIFTY500 VALUE 50,14380.15
2025-07-01,NIFTY100 ALPHA 30,18683.8
2025-07-01,NIFTY50 EQUAL WEIGHT,32062.9
2025-07-01,NIFTY500 EQUAL WEIGHT,14616.5
2025-07-01,NIFTY 50 FUTURES INDEX,6729.3
2025-07-01,NIFTY 50 ARBITRAGE,2518.61
2025-07-01,NIFTY 50 FUTURES TR INDEX,27448.99
2025-07-01,NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP,35198.52
2025-07-01,NIFTY INDIA CORPORATE GROUP INDEX - ADITYA BIRLA GROUP,8361.9
2025-07-01,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP,16863.52
2025-07-01,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,15683.95
2025-07-01,NIFTY PRIVATE BANK,28288.95
2025-07-01,NIFTY SMALLCAP 50,9189.1
2025-07-01,NIFTY MIDCAP 150,21951.05
2025-07-01,NIFTY MIDCAP SELECT,13416.15
2025-07-01,NIFTY LARGEMIDCAP 250,16563.3
2025-07-01,NIFTY SME EMERGE,14812.74
2025-07-01,NIFTY OIL & GAS,11858.75
2025-07-01,NIFTY FINANCIAL SERVICES 25/50,29323.85
2025-07-01,NIFTY HEALTHCARE INDEX,14494.2
2025-07-01,NIFTY500 MULTICAP 50:25:25,16509.25
2025-07-01,NIFTY MICROCAP 250,24214.55
2025-07-01,NIFTY TOTAL MARKET,13290.8
2025-07-01,NIFTY INDIA DIGITAL,9196.05
2025-07-01,NIFTY MOBILITY,20936.75
2025-07-01,NIFTY INDIA DEFENCE,8910.25
2025-07-01,NIFTY FINANCIAL SERVICES EX-BANK,30901.95
2025-07-01,NIFTY HOUSING,11567.45
2025-07-01,NIFTY TRANSPORTATION & LOGISTICS,23192.1
2025-07-01,NIFTY MIDSMALL FINANCIAL SERVICES,19266.65
2025-07-01,NIFTY MIDSMALL HEALTHCARE,43356.55
2025-07-01,NIFTY MIDSMALL IT & TELECOM,10484.35
2025-07-01,NIFTY MIDSMALL INDIA CONSUMPTION,19655.0
2025-07-01,NIFTY REITS & INVITS,1210.18
2025-07-01,NIFTY CORE HOUSING,16288.3
2025-07-01,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,14535.0
2025-07-01,NIFTY RURAL,15083.35
2025-07-01,NIFTY CAPITAL MARKETS,4724.5
2025-07-01,NIFTY INDIA NEW AGE CONSUMPTION,11829.45
2025-07-01,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),37506.5
2025-07-01,NIFTY INDIA RAILWAYS PSU,3856.97
2025-07-01,NIFTY CONSUMER DURABLES,38508.5
2025-07-01,NIFTY NON-CYCLICAL CONSUMER,16187.5
2025-07-01,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,15315.1
2025-07-01,NIFTY EV & NEW AGE AUTOMOTIVE,2928.05
2025-07-01,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,18245.85
2025-07-01,NIFTY INDIA TOURISM,9304.25
2025-07-01,NIFTY MIDSMALLCAP 400,20468.75
2025-07-01,NIFTY IPO,2078.45
2025-07-01,NIFTY INDIA INTERNET,1346.63
2025-07-01,NIFTY CHEMICALS,31573.93
2025-07-01,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,11820.06
2025-07-01,NIFTY WAVES,2230.33
2025-07-01,NIFTY500 MULTIFACTOR MQVLV 50,31755.9
2025-07-01,NIFTY500 FLEXICAP QUALITY 30,10876.61
2025-07-01,NIFTY ALPHA LOW-VOLATILITY 30,27171.95
2025-07-01,NIFTY100 LOW VOLATILITY 30,20176.85
2025-07-01,NIFTY QUALITY LOW-VOLATILITY 30,17155.5
2025-07-01,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,22450.15
2025-07-01,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,20629.8
2025-07-01,NIFTY200 QUALITY 30,20962.7
2025-07-01,NIFTY MIDCAP150 QUALITY 50,24938.9
2025-07-01,NIFTY200 MOMENTUM 30,31912.0
2025-07-01,NIFTY INDIA MANUFACTURING,14560.0
2025-07-01,NIFTY100 ESG SECTOR LEADERS,4274.85
2025-07-01,NIFTY200 ALPHA 30,25897.8
2025-07-01,NIFTY MIDCAP150 MOMENTUM 50,63676.25
2025-07-01,NIFTY SMALLCAP250 QUALITY 50,28086.4
2025-07-01,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,48301.6
2025-07-01,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,50931.55
2025-07-01,NIFTY 8-13 YR G-SEC,2936.85
2025-07-01,NIFTY 4-8 YR G-SEC INDEX,3167.26
2025-07-01,NIFTY 11-15 YR G-SEC INDEX,3225.44
2025-07-01,NIFTY 15 YR AND ABOVE G-SEC INDEX,3482.31
2025-07-01,NIFTY COMPOSITE G-SEC INDEX,3022.68
2025-07-01,NIFTY 10 YR BENCHMARK G-SEC,2600.0
2025-07-01,NIFTY 10 YR BENCHMARK G-SEC (CLEAN PRICE),916.17
2025-07-01,NIFTY BHARAT BOND INDEX - APRIL 2030,1526.23
2025-07-01,NIFTY BHARAT BOND INDEX - APRIL 2031,1392.61
2025-07-01,NIFTY BHARAT BOND INDEX - APRIL 2032,1269.51
2025-07-01,NIFTY BHARAT BOND INDEX - APRIL 2033,1235.66
2025-07-01,NIFTY 1D RATE INDEX,2444.99
2025-07-01,NIFTY50 USD,10347.81
2026-07-01,NIFTY NEXT 50,72100.65
2026-07-01,NIFTY 100,25065.1
2026-07-01,NIFTY 200,13879.05
2026-07-01,NIFTY MIDCAP 50,17716.1
2026-07-01,NIFTY MIDCAP 100,62008.8
2026-07-01,NIFTY SMALLCAP 100,18931.05
2026-07-01,NIFTY50 DIVIDEND POINTS,117.69
2026-07-01,NIFTY AUTO,26783.2
2026-07-01,NIFTY BANK,58033.05
2026-07-01,NIFTY ENERGY,39764.85
2026-07-01,NIFTY FINANCIAL SERVICES,26797.75
2026-07-01,NIFTY FMCG,49806.8
2026-07-01,NIFTY IT,25769.8
2026-07-01,NIFTY MEDIA,1509.05
2026-07-01,NIFTY METAL,12394.75
2026-07-01,NIFTY MNC,32851.15
2026-07-01,NIFTY PHARMA,25182.7
2026-07-01,NIFTY PSU BANK,8576.6
2026-07-01,NIFTY REALTY,859.25
2026-07-01,NIFTY INDIA CONSUMPTION,11692.6
2026-07-01,NIFTY COMMODITIES,9785.45
2026-07-01,NIFTY DIVIDEND OPPORTUNITIES 50,5714.3
2026-07-01,NIFTY INFRASTRUCTURE,9442.05
2026-07-01,NIFTY PSE,10016.35
2026-07-01,NIFTY SERVICES SECTOR,30662.6
2026-07-01,NIFTY50 SHARIAH,4103.5
2026-07-01,NIFTY500 SHARIAH,6789.35
2026-07-01,NIFTY LOW VOLATILITY 50,24333.25
2026-07-01,NIFTY ALPHA 50,53609.8
2026-07-01,NIFTY HIGH BETA 50,4352.5
2026-07-01,NIFTY100 EQUAL WEIGHT,34320.45
2026-07-01,NIFTY100 LIQUID 15,7529.35
2026-07-01,NIFTY CPSE,6704.65
2026-07-01,NIFTY50 VALUE 20,11884.4
2026-07-01,NIFTY MIDCAP LIQUID 15,16463.6
2026-07-01,NIFTY SHARIAH 25,7623.1
2026-07-01,NIFTY GROWTH SECTORS 15,10594.0
2026-07-01,NIFTY50 TR 1X INVERSE,179.2
2026-07-01,NIFTY50 TR 2X LEVERAGE,18075.2
2026-07-01,NIFTY50 PR 1X INVERSE,220.2
2026-07-01,NIFTY50 PR 2X LEVERAGE,11932.65
2026-07-01,NIFTY100 QUALITY 30,5416.5
2026-07-01,NIFTY 50 FUTURES INDEX,5938.43
2026-07-01,NIFTY 50 ARBITRAGE,2699.68
2026-07-01,NIFTY 50 FUTURES TR INDEX,25729.9
2026-07-01,NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP,33708.95
2026-07-01,NIFTY INDIA CORPORATE GROUP INDEX - ADITYA BIRLA GROUP,9683.27
2026-07-01,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP,13832.0
2026-07-01,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,13884.55
2026-07-01,NIFTY PRIVATE BANK,28177.75
2026-07-01,NIFTY SMALLCAP 50,9354.15
2026-07-01,NIFTY MIDCAP 150,22823.5
2026-07-01,NIFTY MIDCAP SELECT,14536.1
2026-07-01,NIFTY LARGEMIDCAP 250,16543.6
2026-07-01,NIFTY SME EMERGE,14023.65
2026-07-01,NIFTY OIL & GAS,11084.15
2026-07-01,NIFTY FINANCIAL SERVICES 25/50,29057.7
2026-07-01,NIFTY HEALTHCARE INDEX,16060.95
2026-07-01,NIFTY500 MULTICAP 50:25:25,16356.85
2026-07-01,NIFTY MICROCAP 250,25185.05
2026-07-01,NIFTY TOTAL MARKET,13042.1
2026-07-01,NIFTY INDIA DIGITAL,7665.2
2026-07-01,NIFTY MOBILITY,22413.95
2026-07-01,NIFTY INDIA DEFENCE,9555.45
2026-07-01,NIFTY FINANCIAL SERVICES EX-BANK,32123.5
2026-07-01,NIFTY HOUSING,12004.65
2026-07-01,NIFTY TRANSPORTATION & LOGISTICS,24950.15
2026-07-01,NIFTY MIDSMALL FINANCIAL SERVICES,22473.25
2026-07-01,NIFTY MIDSMALL HEALTHCARE,49846.0
2026-07-01,NIFTY MIDSMALL IT & TELECOM,9007.65
2026-07-01,NIFTY MIDSMALL INDIA CONSUMPTION,18238.2
2026-07-01,NIFTY REITS & INVITS,1383.28
2026-07-01,NIFTY CORE HOUSING,15464.4
2026-07-01,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,14715.0
2026-07-01,NIFTY RURAL,15361.95
2026-07-01,NIFTY CAPITAL MARKETS,5554.5
2026-07-01,NIFTY INDIA NEW AGE CONSUMPTION,11565.45
2026-07-01,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),38310.05
2026-07-01,NIFTY INDIA RAILWAYS PSU,2902.85
2026-07-01,NIFTY CONSUMER DURABLES,36446.9
2026-07-01,NIFTY NON-CYCLICAL CONSUMER,15267.9
2026-07-01,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,16227.15
2026-07-01,NIFTY EV & NEW AGE AUTOMOTIVE,3093.0
2026-07-01,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,18268.9
2026-07-01,NIFTY INDIA TOURISM,8068.5
2026-07-01,NIFTY MIDSMALLCAP 400,20995.45
2026-07-01,NIFTY IPO,2307.1
2026-07-01,NIFTY INDIA INTERNET,1295.6
2026-07-01,NIFTY CHEMICALS,29454.5
2026-07-01,NIFTY CONGLOMERATE 50,14691.4
2026-07-01,NIFTY COMMERCIAL & TRANSPORT SERVICES,13724.71
2026-07-01,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,12401.05
2026-07-01,NIFTY INDIA FPI 150,1543.9
2026-07-01,NIFTY NBFC,56879.77
2026-07-01,NIFTY SMALL FINANCE BANKS & MICROFINANCE INSTITUTIONS,1420.11
2026-07-01,NIFTY WAVES,1979.35
2026-07-01,NIFTY SMALLCAP 500,20244.65
