symbol,cap_tier,cap_source,adv_cr,dlv_adv_cr,dlv_cover
PGHL,BROAD,not_in_nse_index,7.9,3.99,1.0
PGIL,BROAD,not_in_nse_index,37.3,10.36,1.0
PHARMABEES,BROAD,not_in_nse_index,11.3,7.08,1.0
PHILIPCARB,BROAD,not_in_nse_index,0.0,0.0,0.0
PHOENXINTL,BROAD,not_in_nse_index,0.0,0.01,0.64
PICCADIL,BROAD,not_in_nse_index,20.7,8.99,1.0
PIGL,BROAD,not_in_nse_index,0.8,0.43,1.0
PILANIINVS,BROAD,not_in_nse_index,0.9,0.57,1.0
PILITA,BROAD,not_in_nse_index,0.1,0.03,0.73
PIONDIST,BROAD,not_in_nse_index,0.0,0.0,0.0
PIONEEREMB,BROAD,not_in_nse_index,0.0,0.03,1.0
PIONRINV,BROAD,not_in_nse_index,0.0,0.0,0.04
PITTIENG,BROAD,not_in_nse_index,18.2,7.39,1.0
PIXTRANS,BROAD,not_in_nse_index,9.4,2.02,1.0
PKTEA,BROAD,not_in_nse_index,0.5,0.19,0.84
PLASTIBLEN,BROAD,not_in_nse_index,0.9,0.45,1.0
PLATIND,BROAD,not_in_nse_index,1.6,0.91,1.0
PLAZACABLE,BROAD,not_in_nse_index,0.6,0.33,0.73
PLPHAR-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
PML,BROAD,not_in_nse_index,0.0,0.01,1.0
PNB-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
PNBGILTS,BROAD,not_in_nse_index,2.7,1.2,1.0
PNC,BROAD,not_in_nse_index,0.0,0.02,1.0
PNCINFRA,BROAD,not_in_nse_index,22.1,9.56,1.0
PNGJL,BROAD,not_in_nse_index,38.8,19.15,1.0
PNGSREVA,BROAD,not_in_nse_index,25.1,6.45,1.0
POCL,BROAD,not_in_nse_index,22.8,11.16,1.0
PODDARHOUS,BROAD,not_in_nse_index,0.0,0.0,0.0
PODDARMENT,BROAD,not_in_nse_index,0.4,0.18,1.0
POEL,BROAD,not_in_nse_index,0.3,0.2,0.64
POKARNA,BROAD,not_in_nse_index,10.1,4.06,1.0
POLYPLEX,BROAD,not_in_nse_index,10.1,5.35,1.0
POLYSPIN,BROAD,not_in_nse_index,0.0,0.0,0.62
PONNIERODE,BROAD,not_in_nse_index,2.5,1.35,1.0
POWERICA,BROAD,not_in_nse_index,9.6,4.97,1.0
POWERMECH,BROAD,not_in_nse_index,15.2,7.46,1.0
PPAP,BROAD,not_in_nse_index,0.4,0.0,0.0
PPL,BROAD,not_in_nse_index,0.7,0.0,0.0
PRABHA,BROAD,not_in_nse_index,16.2,3.56,1.0
PRABHA-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
PRABHAT,BROAD,not_in_nse_index,0.0,0.0,0.0
PRADIP,BROAD,not_in_nse_index,0.0,0.0,0.0
PRADPME,BROAD,not_in_nse_index,0.4,0.0,0.0
PRAENG,BROAD,not_in_nse_index,0.2,0.14,1.0
PRAJIND,BROAD,not_in_nse_index,29.6,10.96,1.0
PRAKASH,BROAD,not_in_nse_index,6.3,3.17,1.0
PRAKASHSTL,BROAD,not_in_nse_index,0.0,0.03,1.0
PRANAV,BROAD,not_in_nse_index,27.2,8.74,0.2
PRASOLCHEM,BROAD,not_in_nse_index,11.9,4.98,0.18
PRAVEG,BROAD,not_in_nse_index,1.9,1.11,1.0
PRAXIS,BROAD,not_in_nse_index,0.1,0.06,0.87
PRAXIS-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
PRAXIS-RE1,BROAD,not_in_nse_index,0.0,0.0,0.0
PRAXIS-RE2,BROAD,not_in_nse_index,0.0,0.0,0.0
PRECAM,BROAD,not_in_nse_index,2.0,0.82,1.0
PRECOT,BROAD,not_in_nse_index,0.5,0.32,1.0
PRECWIRE,BROAD,not_in_nse_index,43.4,11.17,1.0
PREMCO,BROAD,not_in_nse_index,0.0,0.03,1.0
PREMEXPLN,BROAD,not_in_nse_index,16.2,10.96,1.0
PREMIER,BROAD,not_in_nse_index,0.0,0.0,0.0
PREMIERPOL,BROAD,not_in_nse_index,7.2,1.64,1.0
PRESSMN,BROAD,not_in_nse_index,0.0,0.0,0.0
PRICOLLTD,BROAD,not_in_nse_index,39.1,17.28,1.0
PRIMESECU,BROAD,not_in_nse_index,1.2,0.8,1.0
PRIMO,BROAD,not_in_nse_index,0.6,0.34,1.0
PRINCEPIPE,BROAD,not_in_nse_index,6.0,2.93,1.0
PRIORITY,BROAD,not_in_nse_index,5.7,1.12,0.11
PRISMX,BROAD,not_in_nse_index,0.0,0.01,0.64
PRITI,BROAD,not_in_nse_index,0.0,0.0,0.2
PRITIKAUTO,BROAD,not_in_nse_index,0.2,0.0,0.0
PRIVISCL,BROAD,not_in_nse_index,27.8,16.16,1.0
PROINDIA,BROAD,not_in_nse_index,0.0,0.0,0.0
PROSEED,BROAD,not_in_nse_index,0.0,0.0,0.0
PROSTARM,BROAD,not_in_nse_index,4.3,1.57,1.0
PROTEAN,BROAD,not_in_nse_index,56.4,14.07,1.0
PROZONER,BROAD,not_in_nse_index,1.3,0.82,1.0
PROZONINTU,BROAD,not_in_nse_index,0.0,0.0,0.0
PRSMJOHNSN,BROAD,not_in_nse_index,29.4,4.97,1.0
PRUDENT,BROAD,not_in_nse_index,15.0,8.49,1.0
PRUDMOULI,BROAD,not_in_nse_index,0.0,0.0,0.11
PSB,BROAD,not_in_nse_index,2.5,1.24,1.0
PSPPROJECT,BROAD,not_in_nse_index,6.9,3.17,1.0
PSUBANK,BROAD,not_in_nse_index,3.4,2.62,1.0
PSUBANKADD,BROAD,not_in_nse_index,0.3,0.23,1.0
PSUBANKICI,BROAD,not_in_nse_index,0.0,0.0,0.0
PSUBNKBEES,BROAD,not_in_nse_index,18.5,10.96,1.0
PSUBNKIETF,BROAD,not_in_nse_index,1.3,0.7,1.0
PTC,BROAD,not_in_nse_index,41.6,22.45,1.0
PTL,BROAD,not_in_nse_index,0.1,0.1,1.0
PUNJABCHEM,BROAD,not_in_nse_index,1.6,0.55,1.0
PUNJLLOYD,BROAD,not_in_nse_index,0.0,0.0,0.0
PURVA,BROAD,not_in_nse_index,26.2,2.33,1.0
PVP,BROAD,not_in_nse_index,13.6,5.42,1.0
PVR,BROAD,not_in_nse_index,0.0,0.0,0.0
PVSL,BROAD,not_in_nse_index,0.5,0.28,1.0
PVTBANIETF,BROAD,not_in_nse_index,6.5,4.72,1.0
PVTBANK,BROAD,not_in_nse_index,0.1,0.09,1.0
PVTBANKADD,BROAD,not_in_nse_index,0.9,0.84,1.0
PVTBKGROWW,BROAD,not_in_nse_index,0.0,0.03,1.0
PYRAMID,BROAD,not_in_nse_index,3.4,0.96,1.0
QGOLDHALF,BROAD,not_in_nse_index,2.5,1.1,1.0
QMSMEDI,BROAD,not_in_nse_index,0.6,0.12,0.38
QNIFTY,BROAD,not_in_nse_index,0.1,0.06,1.0
QPOWER,BROAD,not_in_nse_index,38.5,18.92,0.73
QUADFUTURE,BROAD,not_in_nse_index,73.2,10.66,1.0
QUAL30IETF,BROAD,not_in_nse_index,0.2,0.17,1.0
QUALITY,BROAD,not_in_nse_index,0.0,0.0,0.0
QUALITY30,BROAD,not_in_nse_index,0.0,0.02,1.0
QUESS,BROAD,not_in_nse_index,38.4,9.58,1.0
QUICKHEAL,BROAD,not_in_nse_index,2.1,0.52,0.31
QUINT,BROAD,not_in_nse_index,0.4,0.14,0.91
QUINTEGRA,BROAD,not_in_nse_index,0.0,0.0,0.0
RACE,BROAD,not_in_nse_index,0.6,0.32,1.0
RACLGEAR,BROAD,not_in_nse_index,13.8,3.93,1.0
RADAAN,BROAD,not_in_nse_index,0.0,0.01,1.0
RADHIKAJWE,BROAD,not_in_nse_index,20.4,2.92,0.82
RADIANTCMS,BROAD,not_in_nse_index,1.3,0.75,1.0
RADIOCITY,BROAD,not_in_nse_index,0.0,0.04,1.0
RAIN,BROAD,not_in_nse_index,109.6,42.62,1.0
RAJESHEXPO,BROAD,not_in_nse_index,1.3,0.0,0.0
RAJMET,BROAD,not_in_nse_index,0.1,0.09,1.0
RAJOOENG,BROAD,not_in_nse_index,1.0,0.0,0.0
RAJPALAYAM,BROAD,not_in_nse_index,0.1,0.08,1.0
RAJRATAN,BROAD,not_in_nse_index,8.7,3.27,1.0
RAJRAYON,BROAD,not_in_nse_index,0.0,0.0,0.0
RAJRILTD,BROAD,not_in_nse_index,0.0,0.0,0.0
RAJSREESUG,BROAD,not_in_nse_index,0.4,0.19,1.0
RAJTV,BROAD,not_in_nse_index,0.1,0.05,1.0
RAJVIR,BROAD,not_in_nse_index,0.0,0.0,0.0
RALLIS,BROAD,not_in_nse_index,14.8,8.03,1.0
RAMANEWS,BROAD,not_in_nse_index,0.1,0.09,1.0
RAMAPHO,BROAD,not_in_nse_index,0.4,0.25,1.0
RAMASTEEL,BROAD,not_in_nse_index,0.8,0.0,0.0
RAMBHAJO,BROAD,not_in_nse_index,37.4,7.51,1.0
RAMCOIND,BROAD,not_in_nse_index,24.8,3.38,1.0
RAMCOSYS,BROAD,not_in_nse_index,12.5,5.24,1.0
RAMKY,BROAD,not_in_nse_index,1.4,0.84,1.0
RAMRAT,BROAD,not_in_nse_index,21.4,8.48,1.0
RAMSARUP,BROAD,not_in_nse_index,0.0,0.0,0.0
RANASUG,BROAD,not_in_nse_index,1.0,0.54,1.0
RANEENGINE,BROAD,not_in_nse_index,0.0,0.0,0.0
RANEHOLDIN,BROAD,not_in_nse_index,3.4,1.67,1.0
RATEGAIN,BROAD,not_in_nse_index,44.4,19.19,1.0
RATNA-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
RATNAMANI,BROAD,not_in_nse_index,26.6,8.96,1.0
RATNAVEER,BROAD,not_in_nse_index,243.5,47.86,1.0
RAYMOND,BROAD,not_in_nse_index,296.3,39.28,1.0
RAYMONDLSL,BROAD,not_in_nse_index,19.7,8.42,1.0
RAYMONDREL,BROAD,not_in_nse_index,87.1,16.62,1.0
RBA,BROAD,not_in_nse_index,112.1,31.76,1.0
RBL,BROAD,not_in_nse_index,0.0,0.0,0.0
RBZJEWEL,BROAD,not_in_nse_index,15.9,1.85,0.71
RCF,BROAD,not_in_nse_index,16.5,5.5,1.0
RCOM,BROAD,not_in_nse_index,0.3,0.0,0.0
REDTAPE,BROAD,not_in_nse_index,15.6,2.67,1.0
REFEX,BROAD,not_in_nse_index,16.6,5.29,1.0
REGAAL,BROAD,not_in_nse_index,5.6,1.79,0.64
REGENCERAM,BROAD,not_in_nse_index,0.1,0.02,1.0
RELAXO,BROAD,not_in_nse_index,11.2,4.16,1.0
RELCAPITAL,BROAD,not_in_nse_index,0.0,0.0,0.0
RELCHEMQ,BROAD,not_in_nse_index,0.1,0.05,1.0
RELIABLE,BROAD,not_in_nse_index,0.6,0.22,1.0
RELIGARE,BROAD,not_in_nse_index,27.9,15.68,1.0
RELINFRA,BROAD,not_in_nse_index,2.1,0.0,0.0
RELTD,BROAD,not_in_nse_index,2.8,1.53,1.0
RELTD-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
REMSONSIND,BROAD,not_in_nse_index,2.7,1.07,1.0
RENTOMOJO,BROAD,not_in_nse_index,126.3,34.32,0.16
RENUKA,BROAD,not_in_nse_index,47.4,12.67,1.0
REPCOHOME,BROAD,not_in_nse_index,3.6,2.17,1.0
REPL,BROAD,not_in_nse_index,0.0,0.0,0.11
REPRO,BROAD,not_in_nse_index,0.9,0.63,1.0
RESPONIND,BROAD,not_in_nse_index,25.6,2.01,1.0
RETAIL,BROAD,not_in_nse_index,0.0,0.01,1.0
REVATHI,BROAD,not_in_nse_index,0.0,0.0,0.0
REVATHIEQU,BROAD,not_in_nse_index,0.0,0.0,0.0
RGL,BROAD,not_in_nse_index,31.2,6.68,1.0
RHETAN,BROAD,not_in_nse_index,31.4,8.67,1.0
RHFL,BROAD,not_in_nse_index,0.1,0.0,0.0
RHL,BROAD,not_in_nse_index,0.1,0.05,1.0
RICOAUTO,BROAD,not_in_nse_index,25.2,8.3,1.0
RIIL,BROAD,not_in_nse_index,5.3,1.35,1.0
RIR,BROAD,not_in_nse_index,35.4,4.79,1.0
RISHABH,BROAD,not_in_nse_index,21.9,9.47,1.0
RITCO,BROAD,not_in_nse_index,4.2,1.97,1.0
RKDL,BROAD,not_in_nse_index,0.0,0.02,1.0
RKEC,BROAD,not_in_nse_index,0.1,0.08,1.0
RKSWAMY,BROAD,not_in_nse_index,0.4,0.29,1.0
RMC,BROAD,not_in_nse_index,2.5,0.86,1.0
RMCL,BROAD,not_in_nse_index,0.0,0.0,0.0
RMDRIP,BROAD,not_in_nse_index,1.3,0.15,0.07
RML,BROAD,not_in_nse_index,16.4,3.39,1.0
RNAVAL,BROAD,not_in_nse_index,0.0,0.0,0.0
RNBDENIMS,BROAD,not_in_nse_index,0.3,0.13,0.69
ROHITFERRO,BROAD,not_in_nse_index,0.0,0.0,0.0
ROHLTD,BROAD,not_in_nse_index,0.7,0.41,1.0
ROLEXRINGS,BROAD,not_in_nse_index,72.4,17.8,1.0
ROLLT,BROAD,not_in_nse_index,0.3,0.0,0.0
ROLTA,BROAD,not_in_nse_index,0.0,0.0,0.0
ROML,BROAD,not_in_nse_index,0.0,0.01,1.0
ROML-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
ROSSARI,BROAD,not_in_nse_index,3.8,1.91,1.0
ROSSELLIND,BROAD,not_in_nse_index,0.7,0.32,1.0
ROSSTECH,BROAD,not_in_nse_index,48.5,13.28,1.0
ROTO,BROAD,not_in_nse_index,3.1,1.02,1.0
ROUTE,BROAD,not_in_nse_index,19.6,5.69,1.0
RPEL,BROAD,not_in_nse_index,17.7,7.76,1.0
RPGLIFE,BROAD,not_in_nse_index,6.5,2.7,1.0
RPP-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
RPPINFRA,BROAD,not_in_nse_index,1.4,1.16,1.0
RPPL,BROAD,not_in_nse_index,0.2,0.09,0.27
RPSGVENT,BROAD,not_in_nse_index,2.5,1.45,1.0
RPTECH,BROAD,not_in_nse_index,45.8,18.0,1.0
RRECL,BROAD,not_in_nse_index,0.0,0.0,0.62
RRIL,BROAD,not_in_nse_index,0.0,0.03,1.0
RSDFIN,BROAD,not_in_nse_index,0.2,0.03,0.2
RSL,BROAD,not_in_nse_index,10.5,4.54,1.0
RSSOFTWARE,BROAD,not_in_nse_index,0.1,0.06,0.73
RSWM,BROAD,not_in_nse_index,1.4,0.18,0.11
RSWM-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
RSYSTEMS,BROAD,not_in_nse_index,6.3,3.03,1.0
RTNINDIA,BROAD,not_in_nse_index,4.3,2.0,1.0
RTNINFRA,BROAD,not_in_nse_index,0.0,0.0,0.0
RTNPOWER,BROAD,not_in_nse_index,14.2,6.22,1.0
RTSPOWR,BROAD,not_in_nse_index,0.0,0.02,0.64
RUBFILA,BROAD,not_in_nse_index,0.3,0.22,1.0
RUBICON,BROAD,not_in_nse_index,58.9,25.46,1.0
RUBYMILLS,BROAD,not_in_nse_index,1.0,0.29,0.31
RUCHI,BROAD,not_in_nse_index,0.0,0.0,0.0
RUCHINFRA,BROAD,not_in_nse_index,0.0,0.03,1.0
RUCHIRA,BROAD,not_in_nse_index,0.5,0.27,1.0
RUDRA,BROAD,not_in_nse_index,0.5,0.23,0.98
RUPA,BROAD,not_in_nse_index,1.5,0.8,1.0
RUSHI-RE1,BROAD,not_in_nse_index,0.0,0.0,0.0
RUSHIL,BROAD,not_in_nse_index,1.3,0.54,1.0
RUSTOMJEE,BROAD,not_in_nse_index,10.6,2.63,1.0
RVHL,BROAD,not_in_nse_index,0.0,0.03,1.0
RVTH,BROAD,not_in_nse_index,0.1,0.06,1.0
S&SPOWER,BROAD,not_in_nse_index,0.2,0.1,1.0
SAATVIKGL,BROAD,not_in_nse_index,6.0,2.0,1.0
SAB,BROAD,not_in_nse_index,0.0,0.0,0.51
SABEVENTS,BROAD,not_in_nse_index,0.0,0.0,0.18
SABTN,BROAD,not_in_nse_index,0.0,0.0,0.0
SABTNL,BROAD,not_in_nse_index,0.0,0.0,0.0
SADBHAV,BROAD,not_in_nse_index,0.3,0.16,1.0
SADBHIN,BROAD,not_in_nse_index,0.0,0.0,0.2
SADHNA-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SADHNAN-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SADHNANIQ,BROAD,not_in_nse_index,0.5,0.0,0.0
SAFARI,BROAD,not_in_nse_index,6.0,3.42,1.0
SAGARDEEP,BROAD,not_in_nse_index,0.0,0.02,1.0
SAGCEM,BROAD,not_in_nse_index,0.8,0.52,1.0
SAH,BROAD,not_in_nse_index,0.0,0.0,0.0
SAHLIBHFI,BROAD,not_in_nse_index,0.6,0.39,1.0
SAHYADRI,BROAD,not_in_nse_index,1.0,0.56,1.0
SAICAPI,BROAD,not_in_nse_index,0.0,0.0,0.62
SAIPARENT,BROAD,not_in_nse_index,6.0,2.94,1.0
SAKAR,BROAD,not_in_nse_index,17.1,6.72,1.0
SAKHTISUG,BROAD,not_in_nse_index,0.6,0.31,1.0
SAKSOFT,BROAD,not_in_nse_index,7.1,2.34,1.0
SAKUMA,BROAD,not_in_nse_index,0.2,0.11,0.98
SAKUMA-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SALASAR,BROAD,not_in_nse_index,2.8,1.49,1.0
SALONA,BROAD,not_in_nse_index,0.0,0.02,1.0
SALSTEEL,BROAD,not_in_nse_index,4.5,1.62,0.87
SALZERELEC,BROAD,not_in_nse_index,3.1,1.53,1.0
SAMBANDAM,BROAD,not_in_nse_index,0.1,0.02,0.58
SAMBHAAV,BROAD,not_in_nse_index,0.0,0.01,1.0
SAMBHV,BROAD,not_in_nse_index,56.4,13.47,1.0
SAMHI,BROAD,not_in_nse_index,21.4,9.02,1.0
SAMPANN,BROAD,not_in_nse_index,0.0,0.04,1.0
SANATHAN,BROAD,not_in_nse_index,5.4,2.71,1.0
SANCO,BROAD,not_in_nse_index,0.0,0.0,0.0
SANDESH,BROAD,not_in_nse_index,0.5,0.19,1.0
SANDHAR,BROAD,not_in_nse_index,14.0,6.34,1.0
SANDUMA,BROAD,not_in_nse_index,13.1,5.92,1.0
SANG-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SANGAMIND,BROAD,not_in_nse_index,2.0,0.94,1.0
SANGHIIND,BROAD,not_in_nse_index,0.0,0.0,0.0
SANGHVIFOR,BROAD,not_in_nse_index,0.0,0.0,0.0
SANGHVIMOV,BROAD,not_in_nse_index,20.4,8.98,1.0
SANGINITA,BROAD,not_in_nse_index,2.0,0.0,0.0
SANOFI,BROAD,not_in_nse_index,7.7,4.45,1.0
SANOFICONR,BROAD,not_in_nse_index,3.6,2.6,1.0
SANSERA,BROAD,not_in_nse_index,101.0,46.04,1.0
SANSTAR,BROAD,not_in_nse_index,2.8,1.15,1.0
SANWARIA,BROAD,not_in_nse_index,0.0,0.0,0.0
SAPPL,BROAD,not_in_nse_index,0.0,0.03,1.0
SARLAPOLY,BROAD,not_in_nse_index,0.6,0.38,1.0
SARVES-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SARVESHWAR,BROAD,not_in_nse_index,0.7,0.51,0.98
SASKEN,BROAD,not_in_nse_index,4.6,2.69,1.0
SASTASUNDR,BROAD,not_in_nse_index,0.0,0.0,0.0
SATHAISPAT,BROAD,not_in_nse_index,0.0,0.0,0.0
SATIA,BROAD,not_in_nse_index,0.8,0.49,1.0
SATIN,BROAD,not_in_nse_index,9.0,4.36,1.0
SATINDLTD,BROAD,not_in_nse_index,0.0,0.0,0.0
SAURASHCEM,BROAD,not_in_nse_index,2.0,0.57,1.0
SAYAJIHOTL,BROAD,not_in_nse_index,0.0,0.01,0.96
SAYAJIIND,BROAD,not_in_nse_index,0.0,0.01,0.64
SBC,BROAD,not_in_nse_index,41.8,15.83,1.0
SBCL,BROAD,not_in_nse_index,71.3,19.58,1.0
SBGLP,BROAD,not_in_nse_index,0.3,0.13,1.0
SBIBPB,BROAD,not_in_nse_index,1.3,1.12,1.0
SBIETFCON,BROAD,not_in_nse_index,0.1,0.08,1.0
SBIETFIT,BROAD,not_in_nse_index,0.5,0.4,1.0
SBIETFPB,BROAD,not_in_nse_index,2.2,2.15,1.0
SBIETFQLTY,BROAD,not_in_nse_index,0.1,0.08,1.0
SBIFUNDS,BROAD,not_in_nse_index,113.2,64.85,1.0
SBILIQETF,BROAD,not_in_nse_index,13.8,11.96,1.0
SBIMIDMOM,BROAD,not_in_nse_index,2.8,2.77,1.0
SBINEQWETF,BROAD,not_in_nse_index,0.2,0.12,1.0
SBINMID150,BROAD,not_in_nse_index,0.1,0.04,1.0
SBISILVER,BROAD,not_in_nse_index,24.6,10.26,1.0
SBISMLETF,BROAD,not_in_nse_index,0.1,0.08,1.0
SBIVALETF,BROAD,not_in_nse_index,0.0,0.03,1.0
SCANSTL,BROAD,not_in_nse_index,1.0,0.31,0.13
SCAPDVR,BROAD,not_in_nse_index,0.0,0.0,0.0
SCHAND,BROAD,not_in_nse_index,0.4,0.28,1.0
SCILAL,BROAD,not_in_nse_index,0.9,0.57,1.0
SCODATUBES,BROAD,not_in_nse_index,3.5,1.85,1.0
SCPL,BROAD,not_in_nse_index,3.6,1.38,0.47
SDBL,BROAD,not_in_nse_index,7.9,2.18,1.0
SDBL-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SDBL-RE1,BROAD,not_in_nse_index,0.0,0.0,0.0
SDL24BEES,BROAD,not_in_nse_index,0.0,0.0,0.0
SDL26BEES,BROAD,not_in_nse_index,0.0,0.0,0.0
SEAMECLTD,BROAD,not_in_nse_index,16.2,8.81,1.0
SECLEDBETA,BROAD,not_in_nse_index,0.0,0.01,0.13
SECMARK,BROAD,not_in_nse_index,0.1,0.05,1.0
SECURCRED,BROAD,not_in_nse_index,0.0,0.0,0.0
SECURKLOUD,BROAD,not_in_nse_index,0.0,0.03,1.0
SEDEMAC,BROAD,not_in_nse_index,59.5,25.13,1.0
SEIL,BROAD,not_in_nse_index,5.2,3.64,1.0
SEJALLTD,BROAD,not_in_nse_index,1.0,0.63,0.73
SEKURITIND,BROAD,not_in_nse_index,0.2,0.13,0.64
SELAN,BROAD,not_in_nse_index,0.0,0.0,0.0
SELECTIPO,BROAD,not_in_nse_index,0.3,0.2,1.0
SELMC,BROAD,not_in_nse_index,0.0,0.02,0.76
SELMCL,BROAD,not_in_nse_index,0.0,0.0,0.0
SEMAC,BROAD,not_in_nse_index,0.0,0.01,0.62
SENCO,BROAD,not_in_nse_index,61.7,19.29,1.0
SENORES,BROAD,not_in_nse_index,35.9,16.14,1.0
SENSEXADD,BROAD,not_in_nse_index,0.0,0.01,1.0
SENSEXAXIS,BROAD,not_in_nse_index,0.0,0.03,1.0
SENSEXBETA,BROAD,not_in_nse_index,0.6,0.58,1.0
SENSEXETF,BROAD,not_in_nse_index,0.2,0.14,1.0
SENSEXIETF,BROAD,not_in_nse_index,1.9,1.62,1.0
SEPC,BROAD,not_in_nse_index,8.7,3.18,1.0
SEPC-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SEPC-RE1,BROAD,not_in_nse_index,0.0,0.0,0.0
SEPC-RE2,BROAD,not_in_nse_index,0.0,0.0,0.0
SEPC-RE3,BROAD,not_in_nse_index,0.0,0.0,0.0
SEPOWER,BROAD,not_in_nse_index,0.0,0.0,0.0
SEQUENT,BROAD,not_in_nse_index,0.0,0.0,0.0
SERVOTECH,BROAD,not_in_nse_index,4.3,1.98,1.0
SESHAPAPER,BROAD,not_in_nse_index,3.6,0.97,1.0
SETCO,BROAD,not_in_nse_index,0.1,0.0,0.0
SETF10GILT,BROAD,not_in_nse_index,0.1,0.09,1.0
SETFGOLD,BROAD,not_in_nse_index,63.7,37.69,1.0
SETFNIF50,BROAD,not_in_nse_index,21.7,16.32,1.0
SETFNIFBK,BROAD,not_in_nse_index,3.4,2.7,1.0
SETFNN50,BROAD,not_in_nse_index,2.4,1.66,1.0
SETL,BROAD,not_in_nse_index,36.2,19.88,1.0
SETUINFRA,BROAD,not_in_nse_index,0.0,0.0,0.0
SEYAIND,BROAD,not_in_nse_index,0.0,0.0,0.0
SEZAL,BROAD,not_in_nse_index,0.0,0.0,0.0
SFHL-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SFL,BROAD,not_in_nse_index,20.4,7.29,1.0
SGFIN,BROAD,not_in_nse_index,17.7,8.13,1.0
SGIL,BROAD,not_in_nse_index,0.8,0.51,1.0
SGIL-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SGL,BROAD,not_in_nse_index,0.0,0.01,1.0
SGLRES,BROAD,not_in_nse_index,0.0,0.01,0.64
SGLTL,BROAD,not_in_nse_index,0.0,0.0,0.0
SGMART,BROAD,not_in_nse_index,25.4,12.16,1.0
SGRL,BROAD,not_in_nse_index,1.1,0.65,0.64
SHADOWFAX,BROAD,not_in_nse_index,249.2,116.08,1.0
SHAH,BROAD,not_in_nse_index,3.2,1.18,1.0
SHAH-RE1,BROAD,not_in_nse_index,0.0,0.0,0.0
SHAHALLOYS,BROAD,not_in_nse_index,1.2,0.49,0.64
SHAILY,BROAD,not_in_nse_index,59.1,24.35,1.0
SHAKTIPUMP,BROAD,not_in_nse_index,35.0,9.58,1.0
SHALBY,BROAD,not_in_nse_index,1.3,0.76,1.0
SHALPAINTS,BROAD,not_in_nse_index,4.8,1.06,0.2
SHANKARA,BROAD,not_in_nse_index,2.3,1.82,1.0
SHANKESH,BROAD,not_in_nse_index,59.6,15.19,0.51
SHANTI,BROAD,not_in_nse_index,0.0,0.02,1.0
SHANTI-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SHANTIGEAR,BROAD,not_in_nse_index,29.0,4.33,1.0
SHANTIGOLD,BROAD,not_in_nse_index,85.1,23.06,1.0
SHARDACROP,BROAD,not_in_nse_index,13.4,6.92,1.0
SHARDAMOTR,BROAD,not_in_nse_index,7.8,3.67,1.0
SHARDUL,BROAD,not_in_nse_index,0.1,0.0,0.0
SHARE-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SHAREINDIA,BROAD,not_in_nse_index,85.4,9.87,1.0
SHARIABEES,BROAD,not_in_nse_index,0.4,0.28,1.0
SHBAJRG,BROAD,not_in_nse_index,0.1,0.04,1.0
SHEKHAWATI,BROAD,not_in_nse_index,0.2,0.04,0.33
SHEMAROO,BROAD,not_in_nse_index,0.1,0.0,0.0
SHERVANI,BROAD,not_in_nse_index,0.0,0.01,0.6
SHIL,BROAD,not_in_nse_index,0.0,0.0,0.0
SHILCTECH,BROAD,not_in_nse_index,11.0,5.38,1.0
SHILGRAVQ,BROAD,not_in_nse_index,0.1,0.06,0.64
SHILPAMED,BROAD,not_in_nse_index,169.1,45.94,1.0
SHINDL,BROAD,not_in_nse_index,3.1,1.07,1.0
SHIPROCKET,BROAD,not_in_nse_index,203.0,46.98,0.6
SHIRPUR-G,BROAD,not_in_nse_index,0.0,0.0,0.0
SHIVAAGRO,BROAD,not_in_nse_index,0.0,0.01,0.64
SHIVACEM,BROAD,not_in_nse_index,0.1,0.05,0.64
SHIVALIK,BROAD,not_in_nse_index,2.9,0.96,0.31
SHIVAM-RE,BROAD,not_in_nse_index,0.0,0.0,0.0
SHIVAMAUTO,BROAD,not_in_nse_index,0.1,0.05,0.42
SHIVAMILLS,BROAD,not_in_nse_index,0.0,0.0,0.73
SHIVATEX,BROAD,not_in_nse_index,0.1,0.1,1.0
SHIVAUM,BROAD,not_in_nse_index,2.3,1.86,1.0
SHK,BROAD,not_in_nse_index,14.4,4.3,1.0
SHOPERSTOP,BROAD,not_in_nse_index,8.3,1.04,1.0
SHRADDHA,BROAD,not_in_nse_index,0.1,0.05,0.64
